,ticker,Price,5yearincrease,5yearscore,3yearincrease,3yearscore,1yearincrease,1yearscore,6monthincrease,6monthscore,3monthincrease,3monthscore,Score
49,AJG,154.58999633789062,1.9350674333047202,0.8073022312373225,1.0915977361416718,0.7931034482758621,0.2980938877458428,0.7221095334685599,0.08781926447075117,0.6511156186612576,-0.024791873761342398,0.2961460446247465,0.6539553752535496
50,AIZ,151.52999877929688,0.5842132395397732,0.41379310344827586,0.5875327776224455,0.5172413793103449,0.10035575769119487,0.3752535496957404,-0.005773931249050124,0.385395537525355,-0.0540017123985812,0.19878296146044627,0.3780933062880325
51,T,27.280000686645508,-0.33463412959401195,0.05273833671399594,-0.10966053426678879,0.056795131845841784,-0.05376341453910405,0.13590263691683568,-0.026062104115358253,0.32860040567951315,0.07826092922107941,0.6612576064908723,0.24705882352941178
52,ATO,105.33999633789062,0.418529400856247,0.3042596348884381,0.10895882415919833,0.15415821501014199,0.17764113953902938,0.5192697768762677,0.07864010227106899,0.6146044624746451,0.1425162670778044,0.8498985801217038,0.48843813387423934
53,ADSK,254.35000610351562,2.1801699853450383,0.847870182555781,0.8633700080843636,0.7058823529411765,-0.1700384611516278,0.04665314401622718,-0.17555347297565715,0.06693711967545639,-0.10266362621378566,0.10547667342799188,0.3545638945233266
54,ADP,224.8300018310547,1.1834514826231781,0.6308316430020284,0.6912140642554092,0.592292089249493,0.3961994878929378,0.8336713995943206,0.10595705276355671,0.7058823529411765,0.09571616139171701,0.7160243407707911,0.6957403651115619
55,AZO,1945.8900146484375,1.5274580503220143,0.7505070993914807,1.3101827359149625,0.8600405679513184,0.5611957231466818,0.9513184584178499,0.2208356765436219,0.8803245436105476,0.15614829090461257,0.872210953346856,0.8628803245436106
56,AVB,245.97000122070312,0.4037781047089761,0.29411764705882354,0.34160579324648355,0.3630831643002028,0.4865828069623086,0.9188640973630833,0.0958788352196922,0.6835699797160244,0.07739815126038074,0.6551724137931035,0.5829614604462475
57,AVY,206.25,1.8452201141956945,0.7951318458417851,1.1751740209218564,0.823529411764706,0.2909181603843187,0.7180527383367139,0.02673235258193163,0.4645030425963489,0.00404051133508454,0.39756592292089254,0.6397565922920891
58,BKR,26.290000915527344,-0.5756939750808407,0.012170385395537527,0.1116279636185944,0.15821501014198783,0.16585373858107122,0.5030425963488844,0.32243470952508657,0.9432048681541582,0.0015238444010416963,0.385395537525355,0.4004056795131845
59,BLL,91.75,1.4269276354810332,0.7261663286004056,0.8535353535353536,0.6997971602434078,0.004928772543272286,0.18661257606490872,0.12259875482088001,0.7363083164300203,0.010685186536093516,0.41784989858012167,0.5533468559837729
60,BAC,46.439998626708984,1.0612515406728749,0.6004056795131846,0.6019316658627818,0.5273833671399594,0.46175630964967107,0.8985801217038539,0.22339303863958815,0.8843813387423936,0.0764951155250222,0.6470588235294117,0.7115618661257607
61,BBWI,55.56999969482422,0.1283665559911744,0.18864097363083165,1.5459291562514883,0.9046653144016227,0.4976055015020424,0.922920892494929,-0.09967139735481301,0.16227180527383367,-0.1405815566418206,0.06693711967545639,0.44908722109533467
62,BAX,85.5999984741211,0.8380931723225813,0.5334685598377282,0.2384258546395095,0.25963488843813387,0.06986621908061852,0.32048681541582147,0.06322191284106382,0.5740365111561866,0.08629435480981984,0.6997971602434078,0.4774847870182556
63,BDX,263.8699951171875,0.5206891921398245,0.385395537525355,0.11757229441817585,0.16227180527383367,0.007521959780883991,0.1967545638945233,0.05823135615903707,0.5436105476673427,0.10019179096985553,0.7281947261663286,0.4032454361054767
64,BBY,99.3499984741211,1.2771028201217711,0.6774847870182557,0.7182635592959792,0.6085192697768762,-0.1323144238068027,0.07707910750507099,-0.09665397852656399,0.1724137931034483,-0.10317747274891542,0.10141987829614604,0.3273833671399594
65,BIO,598.4400024414062,2.1928721433425826,0.8519269776876268,1.5161453567768488,0.9006085192697769,0.01569951961450644,0.2150101419878296,-0.11396037038774098,0.13387423935091278,-0.15574744685880004,0.05882352941176471,0.4320486815415821
66,TECH,379.8299865722656,2.8758161895129146,0.9107505070993915,1.345353465450549,0.872210953346856,0.0678980948993051,0.31643002028397565,-0.19043865360486378,0.05070993914807302,-0.2135862145135764,0.024340770791075054,0.4348884381338743
67,BIIB,230.80999755859375,-0.17670771345241154,0.07505070993914807,-0.31781639753849766,0.02231237322515213,-0.14552790711231767,0.056795131845841784,-0.2927748255964655,0.012170385395537527,-0.18628590683902546,0.04056795131845842,0.041379310344827586
68,BLK,825.5,1.1876241861608627,0.6348884381338743,1.0011151507439826,0.7484787018255578,0.11223388092552722,0.40973630831643,-0.047712417288229725,0.2616632860040568,-0.04875490911331315,0.21703853955375255,0.4543610547667343
69,BK,59.2400016784668,0.32114187058154653,0.2616632860040568,0.14962163946853346,0.18864097363083165,0.4017984863071229,0.8498985801217038,0.18884205301288337,0.8539553752535497,0.07144150293964202,0.6369168356997972,0.5582150101419878
70,BA,217.0800018310547,0.3652830303839918,0.2778904665314402,-0.39547187600628586,0.016227180527383367,0.04662262185144472,0.2697768762677485,-0.01715938502249681,0.35699797160243407,-0.021192158779473003,0.30831643002028397,0.24584178498985798
71,BKNG,2377.090087890625,0.5445478666447963,0.39148073022312374,0.37841478125933925,0.385395537525355,0.12661504777539911,0.4320486815415821,0.08324797239256387,0.6328600405679513,-0.03469599980092253,0.26774847870182555,0.4219066937119675
72,BWA,46.47999954223633,0.1672526343157601,0.20081135902636915,0.1596805743213019,0.1967545638945233,0.06605507268135957,0.3123732251521298,0.00021515647235981206,0.3995943204868154,-0.013582330308911983,0.3407707910750507,0.29006085192697767
73,BXP,120.04000091552734,-0.0654729173415518,0.10953346855983773,-0.003155599229331063,0.09736308316430022,0.30506628108835065,0.7281947261663286,0.048384287471854526,0.5172413793103449,0.03679393834120703,0.5010141987829615,0.39066937119675454
74,BSX,44.04999923706055,0.8446398988753752,0.539553752535497,0.19668561786642047,0.22515212981744423,0.1740404770689623,0.5111561866125761,0.01148105645830877,0.4401622718052738,0.05407988207756853,0.5862068965517241,0.4604462474645031
75,BMY,64.72000122070312,0.16633626352579634,0.19878296146044627,0.30483877443002183,0.33062880324543614,0.00841385031099473,0.19878296146044627,-0.047675072210379144,0.2636916835699797,0.1340459359871471,0.8377281947261663,0.36592292089249495
76,AVGO,563.969970703125,2.039286366260281,0.8316430020283976,1.2087884959022146,0.8336713995943206,0.20811011065220497,0.59026369168357,0.18399006277460805,0.8458417849898581,0.16280068317694396,0.8823529411764706,0.7967545638945233
77,BR,160.47999572753906,1.441131745396396,0.7322515212981745,0.603036607223286,0.5294117647058824,0.06207802280032593,0.30831643002028397,-0.05898908147436732,0.23529411764705885,-0.07059710760800031,0.16024340770791073,0.3931034482758621
78,BRO,64.62999725341797,1.9457609699276155,0.8093306288032455,1.2934704241840431,0.8498985801217038,0.3617783080523229,0.7951318458417851,0.2064587945043863,0.8661257606490872,0.04867752934138436,0.5578093306288032,0.7756592292089249
79,CHRW,107.51000213623047,0.4653127724087329,0.33671399594320484,0.2495351114859008,0.2738336713995943,0.0976008727497959,0.3711967545638945,0.17151581201842925,0.821501014198783,0.17510115473294752,0.9087221095334685,0.542393509127789
80,CDNS,153.1699981689453,4.897959269108685,0.9716024340770791,2.3487099376529703,0.9634888438133875,0.10496323448473244,0.38945233265720086,0.0709690504354068,0.6064908722109533,-0.002149849062245468,0.3671399594320487,0.6596348884381339
81,CZR,77.80000305175781,4.003215568969143,0.9513184584178499,0.8118305901240914,0.665314401622718,-0.03617440689775897,0.14807302231237324,-0.1591006714807499,0.07910750507099391,-0.3232428351483342,0.008113590263691683,0.37038539553752536
82,CPB,46.040000915527344,-0.260282781588423,0.060851926977687626,0.28675244511654774,0.3103448275862069,-0.012440970176872845,0.1663286004056795,0.03998193899845015,0.4949290060851927,0.10913039694449256,0.7565922920892496,0.35780933062880327
83,COF,151.61000061035156,0.7482702776318331,0.4908722109533468,0.8124327297644793,0.667342799188641,0.3968122289619658,0.8417849898580121,-0.06083127368501051,0.2332657200811359,-0.06471317148788536,0.17647058823529413,0.48194726166328594
84,CAH,52.06999969482422,-0.310787589788023,0.05476673427991886,0.08096328989261203,0.13995943204868155,-0.05447612160204818,0.13387423935091278,-0.1179061363442494,0.12778904665314403,0.09069957821787167,0.7079107505070994,0.23286004056795134
85,KMX,107.62999725341797,0.6192266477632458,0.4300202839756592,0.6671313711828208,0.5760649087221096,-0.10524568597351458,0.09330628803245436,-0.19924117014395093,0.04259634888438134,-0.19287594805306552,0.036511156186612576,0.2356997971602434
86,CCL,21.219999313354492,-0.602993470337464,0.004056795131845842,-0.6036608339466727,0.002028397565922921,0.02314366188686079,0.22515212981744423,-0.06560985606278213,0.2210953346855984,-0.10274842893747127,0.10344827586206896,0.11115618661257606
87,CTLT,102.55999755859375,2.950693419705763,0.9168356997971603,1.9128088675191681,0.9452332657200812,-0.13290498294674202,0.07505070993914807,-0.10964497452143918,0.1460446247464503,-0.1997503540262795,0.030425963488843813,0.4227180527383368
88,CAT,221.66000366210938,1.3737418096143283,0.7038539553752535,0.6475398745612702,0.563894523326572,0.15333784716344834,0.4787018255578094,0.05976285992131314,0.5476673427991886,0.17317667406535686,0.9046653144016227,0.6397565922920891
89,CBOE,120.29000091552734,0.5879868107660375,0.41784989858012167,0.28611143467858,0.30831643002028397,0.25197750440349775,0.6572008113590263,0.027943978518774726,0.4705882352941177,-0.03737194464756999,0.257606490872211,0.4223123732251521
90,CBRE,98.88999938964844,2.269090888913998,0.8620689655172414,1.2603428431919643,0.8397565922920893,0.5216187511952113,0.9350912778904665,0.14073130239543086,0.7789046653144017,0.006001997147242921,0.4016227180527383,0.7634888438133874
91,CDW,189.39999389648438,2.6416073833647657,0.8985801217038539,1.3452202685308738,0.8701825557809331,0.37575358767752176,0.8133874239350912,0.06728269317530788,0.5882352941176471,0.08838058410769367,0.7038539553752535,0.7748478701825559
92,CE,168.10000610351562,1.0447635077916617,0.5943204868154158,0.7481281166979956,0.6328600405679513,0.27030910434149624,0.6876267748478702,0.129097263503126,0.7525354969574036,0.059431575240390666,0.5983772819472617,0.6531440162271805
93,CNC,77.61000061035156,1.4930935657770301,0.742393509127789,0.2390836224173749,0.2616632860040568,0.2368127587307023,0.6348884381338743,0.060970594551454704,0.5537525354969575,0.25298679901625887,0.9695740365111561,0.6324543610547667
94,CNP,27.350000381469727,0.07507860877813699,0.16227180527383367,-0.07413677949165087,0.06693711967545639,0.26094973296680113,0.6734279918864097,0.092688758736712,0.6713995943204868,0.055984586266250025,0.59026369168357,0.4328600405679513
95,CERN,91.7699966430664,0.7771107228452501,0.4989858012170385,0.7185392138723534,0.6105476673427992,0.1525997673619266,0.4766734279918864,0.17563412135878687,0.8316430020283976,0.29801981052770166,0.9837728194726166,0.6803245436105476
96,CF,66.9000015258789,1.0744186519652374,0.6044624746450304,0.5277460636489064,0.48275862068965514,0.5393465930785275,0.9432048681541582,0.41677254969123734,0.9756592292089249,0.10853360757857433,0.7525354969574036,0.7517241379310344
97,CRL,336.67999267578125,3.2048207063693104,0.9269776876267748,1.8423807627694297,0.9350912778904665,0.19712702448611452,0.5679513184584178,-0.14385252975007945,0.09533468559837727,-0.16421318199115098,0.056795131845841784,0.5164300202839758
98,SCHW,91.51000213623047,1.2082530204827342,0.6430020283975659,0.9503411276089457,0.7302231237322515,0.5589437980724146,0.949290060851927,0.3607435261893006,0.9614604462474645,0.19981652240638326,0.9411764705882354,0.8450304259634889
99,CHTR,581.2999877929688,0.8988664244639859,0.5598377281947262,0.9744573233323939,0.740365111561866,-0.10628354421114716,0.09127789046653144,-0.1928854913236211,0.04665314401622718,-0.1650747538886539,0.05476673427991886,0.298580121703854
100,CVX,128.91000366210938,0.115331386224923,0.17849898580121704,0.1513933968939043,0.19066937119675453,0.40104337212431074,0.8458417849898581,0.3044930586946879,0.9330628803245437,0.19593656709524776,0.9310344827586207,0.6158215010141987
101,CMG,1467.6800537109375,2.5896007807818746,0.8924949290060852,1.8352202794345849,0.9330628803245437,-0.0239412632435706,0.16227180527383367,-0.18389677836602403,0.05882352941176471,-0.18937338702076167,0.038539553752535496,0.4170385395537525
102,CB,191.8800048828125,0.4617201084609617,0.33468559837728196,0.4442270359877034,0.4259634888438134,0.22084371774667,0.6166328600405679,0.14726460318572498,0.7870182555780932,0.05289727337069272,0.5760649087221096,0.5480730223123732
103,CHD,102.93000030517578,1.2908969420442804,0.6835699797160244,0.5273779676126029,0.48073022312373226,0.2100870357334803,0.592292089249493,0.20866599200221603,0.872210953346856,0.23833008787296217,0.9614604462474645,0.718052738336714
104,CI,238.8000030517578,0.6564927648827701,0.4462474645030426,0.2277635118342305,0.24746450304259635,0.05574959314843353,0.2880324543610548,0.02824663022489826,0.4746450304259635,0.19717251511688771,0.9371196754563894,0.4787018255578094
105,CINF,114.97000122070312,0.6450136246206863,0.44421906693711966,0.4705807210529227,0.4421906693711968,0.30233351620373483,0.7241379310344827,-0.0004346672215478353,0.39553752535496955,-0.017266404649554867,0.32251521298174446,0.4657200811359026
106,CTAS,387.8399963378906,2.4098822192912337,0.8803245436105476,1.1438283593331309,0.8113590263691683,0.17023710284309224,0.5050709939148073,-0.0082594188401931,0.3691683569979716,-0.04315000324126461,0.2393509127789047,0.56105476673428
107,CSCO,58.900001525878906,0.964643176291567,0.5780933062880325,0.33227782731544186,0.35496957403651114,0.30569720081898866,0.7302231237322515,0.0799413373150546,0.6247464503042596,0.07835962427116905,0.663286004056795,0.59026369168357
108,C,64.23999786376953,0.1337804101089073,0.19472616632860043,0.028333545837675,0.11359026369168357,0.038306109144983,0.24949290060851925,-0.04019128087764601,0.2920892494929006,-0.08568181169121603,0.12981744421906694,0.19594320486815414
109,CFG,54.36000061035156,0.5652174295091057,0.4016227180527383,0.6035397688361077,0.5334685598377282,0.3967112838593603,0.8397565922920893,0.2499424813144311,0.9066937119675457,0.1453856228188668,0.8559837728194727,0.7075050709939148
110,CTXS,104.69999694824219,0.419434842419917,0.3062880324543611,-0.022135077550547555,0.0872210953346856,-0.17785631564402127,0.04462474645030426,-0.0855096610900139,0.19472616632860043,0.11193705263601395,0.768762677484787,0.28032454361054765
111,CLX,181.1300048828125,0.5062786268840955,0.3691683569979716,0.19180161846781396,0.2210953346855984,-0.08153745390002054,0.11156186612576065,0.0023241555715856066,0.4077079107505071,0.12692098362184034,0.8093306288032455,0.3837728194726166
112,CME,229.6199951171875,0.9733584901404697,0.5821501014198783,0.2667990846073194,0.2839756592292089,0.23319011214062857,0.6308316430020284,0.09677108544025392,0.6876267748478702,0.1241554944304224,0.8012170385395538,0.5971602434077079
113,CMS,63.439998626708984,0.5058152627183661,0.3671399594320487,0.24440955661738872,0.26774847870182555,0.0917225599789091,0.35496957403651114,0.03609340357659496,0.48884381338742394,0.04634665197245891,0.5314401622718052,0.4020283975659229
114,KO,61.0,0.48274187907131316,0.3488843813387424,0.29621755673429817,0.3184584178498986,0.24616954135338287,0.6511156186612576,0.0802195622697468,0.6267748478701826,0.12463123363465733,0.8032454361054766,0.5496957403651115
115,CTSH,86.04000091552734,0.518799622206938,0.38336713995943206,0.292862463862122,0.31643002028397565,0.06379826702938374,0.3103448275862069,0.26325062611217653,0.920892494929006,0.13764384556603848,0.847870182555781,0.5557809330628803
116,CL,84.05999755859375,0.2538782280822487,0.23529411764705885,0.355806412235383,0.37322515212981744,0.06029261923431206,0.3002028397565923,0.027126115836289433,0.4665314401622718,0.10503480867390058,0.7383367139959433,0.4227180527383367
117,CMCSA,50.33000183105469,0.38631046434337724,0.281947261663286,0.4015595111366108,0.39756592292089254,0.024425009909438744,0.22920892494929007,-0.12908805963469472,0.11764705882352942,-0.04479022313843817,0.23123732251521298,0.2515212981744422
118,CMA,96.66999816894531,0.45784952085881825,0.32860040567951315,0.21292348645538306,0.2393509127789047,0.5576860462421698,0.947261663286004,0.44025617123306904,0.9817444219066936,0.17275261204718695,0.9026369168356997,0.679918864097363
119,CAG,35.560001373291016,-0.08089938910613526,0.10141987829614604,0.6741997060491958,0.5801217038539553,0.04403992776043353,0.25557809330628806,0.04189863054272536,0.4969574036511156,0.07237640340538798,0.6389452332657201,0.4146044624746451
120,COP,87.27999877929688,0.7505013580199686,0.4929006085192698,0.3015210551273264,0.32454361054766734,1.0208381929728132,0.9898580121703854,0.5401447255935432,0.9898580121703854,0.19186118774133565,0.9269776876267748,0.7448275862068966
121,ED,82.1500015258789,0.11783921504750428,0.18255578093306288,0.06646764673139427,0.13387423935091278,0.18799710358841915,0.5456389452332657,0.12472618423002912,0.742393509127789,0.08021036461983555,0.6795131845841784,0.45679513184584175
122,STZ,242.80999755859375,0.6231700214106553,0.4320486815415821,0.5141556288003648,0.4665314401622718,0.06174294882350728,0.3062880324543611,0.0847480411501953,0.6389452332657201,0.10806367064357514,0.7464503042596349,0.5180527383367141
123,COO,398.1499938964844,1.1887196189387814,0.6369168356997972,0.4884111921363903,0.45030425963488846,0.056408974559535974,0.29006085192697767,-0.014675294181442311,0.35902636916835695,-0.0073548046924484245,0.35091277890466527,0.4174442190669371
124,CPRT,131.89999389648438,3.6673741269712394,0.9371196754563894,1.651789092190278,0.920892494929006,0.1400172634013912,0.45841784989858014,-0.09359545063285912,0.18255578093306288,-0.0566443499703817,0.19472616632860043,0.5387423935091278
125,GLW,35.959999084472656,0.4725634304719486,0.3448275862068966,0.1879748444222309,0.2129817444219067,-0.052187654557331764,0.13793103448275862,-0.11056149361767087,0.13995943204868155,-0.024151951872493638,0.3002028397565923,0.22718052738336714
126,COST,490.1600036621094,1.9942578668287063,0.8255578093306287,1.3179797034876644,0.8640973630831642,0.3510474645931312,0.7829614604462475,0.17392344118174385,0.8255578093306287,0.10074111183222656,0.7302231237322515,0.805679513184584
127,CTRA,20.8799991607666,-0.07117439564282824,0.1075050709939148,-0.1733967152980157,0.04462474645030426,0.1372548184445177,0.45030425963488846,0.33078392091687436,0.9513184584178499,-0.0009569597190776102,0.3752535496957404,0.38580121703853953
128,CCI,183.19000244140625,1.1350815375950405,0.6227180527383367,0.7021928801913573,0.5983772819472617,0.1496799714551278,0.4705882352941177,-0.04603445500226544,0.26774847870182555,0.07936602123391934,0.6713995943204868,0.5261663286004057
129,CSX,35.25,1.3236651168568505,0.691683569979716,0.6246735251512443,0.5476673427991886,0.1543499541037081,0.4847870182555781,0.07897159399008258,0.6186612576064909,0.08195205705606545,0.6835699797160244,0.6052738336713995
130,CMI,231.10000610351562,0.6393559204252588,0.4381338742393509,0.5926946683837273,0.5233265720081136,-0.06825784283797853,0.12373225152129817,-0.026701466781930194,0.32454361054766734,-0.0019002642972070216,0.3691683569979716,0.35578093306288033
131,CVS,103.44999694824219,0.24338943200439433,0.23123732251521298,0.632475914342979,0.5496957403651116,0.3964632072251848,0.8377281947261663,0.2519666027698313,0.9107505070993915,0.2439874025087092,0.9634888438133875,0.698580121703854
132,DHI,90.33000183105469,2.224919710565125,0.8580121703853955,1.401754862141448,0.8803245436105476,0.17970487385493072,0.5314401622718052,0.007697483780727543,0.4300202839756592,0.06483555206038627,0.6146044624746451,0.6628803245436106
133,DHR,287.0299987792969,2.561166305374757,0.8884381338742393,1.7188595207826745,0.9290060851926978,0.23135989388104905,0.6267748478701826,-0.0066790999891114256,0.3772819472616633,-0.029845153144901215,0.2799188640973631,0.6202839756592292
134,DRI,138.55999755859375,0.9088029280732726,0.5618661257606491,0.2828441331186282,0.3022312373225152,0.10883481573113274,0.39756592292089254,-0.03911234056178803,0.2981744421906694,-0.07361107993903426,0.14807302231237324,0.3415821501014199
135,DVA,109.62000274658203,0.7427662970958935,0.48884381338742394,0.9326516288326543,0.7241379310344827,-0.0812939739612063,0.11359026369168357,-0.08733658987980608,0.1926977687626775,-0.003092000188445243,0.35902636916835695,0.3756592292089249
136,DE,375.8999938964844,2.579318281394193,0.8904665314401623,1.3483474523438117,0.8742393509127789,0.23044187854823028,0.6227180527383367,0.06993427337055635,0.6044624746450304,0.14255317293764258,0.8519269776876268,0.7687626774847869
137,DAL,38.81999969482422,-0.21891349901604606,0.06693711967545639,-0.1949398856888258,0.04056795131845842,-0.045488039277407966,0.1440162271805274,-0.0545543498185046,0.2535496957403651,-0.05386300634227137,0.20081135902636915,0.1411764705882353
138,XRAY,53.02000045776367,-0.04760190045524204,0.11359026369168357,0.317267092118352,0.3427991886409736,-0.08015265407366523,0.11561866125760649,-0.16240124649603782,0.07707910750507099,-0.057086948436866236,0.19066937119675453,0.16795131845841782
139,DVN,48.93000030517578,0.061618575465082204,0.15415821501014199,0.8541114602817585,0.7018255578093305,1.660685259876519,1.0,0.8826472003108707,1.0,0.25493711717890477,0.9716024340770791,0.7655172413793103
140,DXCM,435.2300109863281,4.3343550744125485,0.9574036511156188,1.9112375316811248,0.9432048681541582,0.18429934962266148,0.5375253549695741,-0.03473131618210623,0.3123732251521298,-0.2058570920893068,0.02636916835699797,0.5553752535496959
141,FANG,125.70999908447266,0.22931739153498332,0.22718052738336714,0.18987219374227893,0.21906693711967545,1.0682790656338823,0.9939148073022313,0.5979407907765302,0.9918864097363083,0.1619372977882585,0.8782961460446248,0.6620689655172415
142,DLR,154.92999267578125,0.4790452761411097,0.3468559837728195,0.45310437708413875,0.4320486815415821,0.09708250486169945,0.3691683569979716,0.006169612771798949,0.41784989858012167,0.07344274031905274,0.6409736308316429,0.4413793103448276
143,DFS,118.5,0.6928571428571428,0.4665314401622718,0.83607062781263,0.6876267748478702,0.2574278723064063,0.667342799188641,-0.044046459541774774,0.27586206896551724,-0.03689857673720487,0.25963488843813387,0.47139959432048684
144,DISCA,28.579999923706055,0.020714282989501953,0.14198782961460446,0.04688647334860985,0.1257606490872211,-0.22505425444754068,0.024340770791075054,0.0035112494057951693,0.40973630831643,0.12078431073357088,0.7910750507099391,0.29858012170385395
145,DISCK,27.780000686645508,0.015722131597011524,0.13590263691683568,0.09026692251687973,0.1460446247464503,-0.14285711763544795,0.06490872210953347,0.032330020221723155,0.48275862068965514,0.12835092362695888,0.81947261663286,0.32981744421906695
146,DISH,34.04999923706055,-0.4479572135442532,0.034482758620689655,0.16053166530257212,0.20081135902636915,0.06672929685700368,0.3144016227180527,-0.18773853233884263,0.05273833671399594,-0.19541589124290804,0.032454361054766734,0.12697768762677483
147,DG,219.94000244140625,2.0973101791978297,0.8336713995943206,0.959027425115625,0.7342799188640974,0.05882919867557357,0.2961460446247465,-0.02504540976197267,0.332657200811359,0.05033433071699256,0.5618661257606491,0.5517241379310345
148,DLTR,131.32000732421875,0.7220037194547855,0.4787018255578094,0.388601118198014,0.39148073022312374,0.2182948901459918,0.6105476673427992,0.3212597658783751,0.9411764705882354,0.34867005874484747,0.9898580121703854,0.6823529411764706
149,D,79.02999877929688,0.045093836403873544,0.1460446247464503,0.1463590945832407,0.1845841784989858,0.10069631504510168,0.3772819472616633,0.062373967303649414,0.5618661257606491,0.07714318959840183,0.6490872210953347,0.3837728194726166
150,DPZ,469.3900146484375,1.8269696074941941,0.7910750507099391,0.8127365807631539,0.6693711967545639,0.23160689720335603,0.6288032454361054,-0.12885563218146023,0.12170385395537525,-0.014466247057441817,0.33671399594320484,0.5095334685598377
151,DOV,177.60000610351562,1.8098250986056788,0.7870182555780932,1.2463952895001156,0.8356997971602433,0.42102737504577603,0.8661257606490872,0.07747378590427845,0.6125760649087222,0.12847884479200045,0.823529411764706,0.7849898580121704
152,DTE,118.66999816894531,0.42079929993660703,0.30831643002028397,0.23188660726158505,0.2535496957403651,0.1379845335557457,0.4543610547667343,0.032990955833388735,0.4847870182555781,0.04123889530492009,0.5111561866125761,0.4024340770791075
153,DUK,102.16999816894531,0.32481839380475774,0.2636916835699797,0.19301726876582515,0.2231237322515213,0.13295628546456517,0.4381338742393509,-0.007287213499254652,0.37322515212981744,0.014597827857518952,0.4239350912778905,0.344421906693712
154,DRE,58.15999984741211,1.1848233664100438,0.6328600405679513,1.0631429139969821,0.7870182555780932,0.4536366480203189,0.8924949290060852,0.15168316529528925,0.8012170385395538,0.11098379260055102,0.7647058823529411,0.775659229208925
155,DD,81.58000183105469,0.004006315007080596,0.13387423935091278,0.004886448066499849,0.10344827586206896,0.007409217698800319,0.19472616632860043,0.09591616275494519,0.6855983772819472,0.17111681800598344,0.9006085192697769,0.4036511156186613
156,DXC,32.0099983215332,-0.40575626658274355,0.04056795131845842,-0.48320957327677017,0.012170385395537527,0.09249143873849919,0.35902636916835695,-0.17308191478689428,0.06896551724137931,-0.04161686050429381,0.2454361054766734,0.14523326572008113
157,EMN,127.51000213623047,0.6773218596012702,0.460446247464503,0.6116025999725951,0.5415821501014199,0.20383312255017705,0.5801217038539553,0.17781266968549003,0.8397565922920893,0.22818341852285018,0.9533468559837728,0.6750507099391481
158,ETN,163.38999938964844,1.4123725275575678,0.7200811359026369,1.302240335061244,0.8539553752535497,0.3057620312957001,0.7322515212981745,0.047036181956729095,0.515212981744422,0.06519329838836185,0.6186612576064909,0.6880324543610549
159,EBAY,62.290000915527344,1.0276693459575972,0.59026369168357,1.0503621670921577,0.7728194726166329,0.1044326104662574,0.385395537525355,-0.13558141790279943,0.10953346855983773,-0.16835781513294956,0.04868154158215011,0.3813387423935092
160,ECL,214.8000030517578,0.8073202003324322,0.5192697768762677,0.40833987040834474,0.3995943204868154,0.003691456311385677,0.1845841784989858,-0.000651341714237641,0.3935091277890466,0.007173998915207314,0.4056795131845842,0.3805273833671399
161,EIX,63.5,-0.11461239655319877,0.08924949290060852,0.1866941130971158,0.21095334685598377,0.07028481443199008,0.32454361054766734,0.13595703518188063,0.768762677484787,0.12548745233656633,0.8073022312373225,0.4401622718052739
162,EW,116.16000366210938,2.6190673368711885,0.896551724137931,1.1901829529856487,0.8255578093306287,0.3316519453380973,0.7586206896551724,0.08499912489289208,0.6470588235294117,0.06471132251814771,0.6125760649087222,0.7480730223123733
163,EA,136.91000366210938,0.7032845028653891,0.4705882352941177,0.5329751137019862,0.4908722109533468,-0.062067530881877886,0.12778904665314403,-0.037810034984011476,0.3042596348884381,0.003444746498776796,0.38945233265720086,0.3565922920892495
164,EMR,94.91999816894531,0.6245079184183611,0.4340770791075051,0.5309677124023438,0.48884381338742394,0.1265131232192458,0.4300202839756592,-0.02586211216462453,0.33062880324543614,0.033199034844665354,0.48275862068965514,0.4332657200811359
165,ENPH,134.5800018310547,74.6067438169556,1.0,18.73313760170632,1.0,-0.36545804066756216,0.0060851926977687635,-0.2479043255008181,0.02231237322515213,-0.22302409436786763,0.02231237322515213,0.4101419878296146
166,ETR,110.3499984741211,0.5524760218268514,0.39553752535496955,0.2826920846205665,0.3002028397565923,0.1780719614736339,0.5233265720081136,0.0937654786569786,0.6774847870182557,0.07595554895637369,0.6430020283975659,0.5079107505070993
167,EOG,105.12999725341797,-0.0005704457324421375,0.13184584178498984,0.061383079397616,0.12981744421906694,0.9104124947385874,0.9817444219066936,0.42645863781036986,0.9776876267748479,0.16281377054603197,0.8843813387423936,0.6210953346855984
168,EPAM,493.9800109863281,6.518721977650634,0.9837728194726166,2.6263397926856835,0.973630831643002,0.3598524409693309,0.7931034482758621,-0.10559474578243522,0.14807302231237324,-0.17196639971565963,0.04665314401622718,0.5890466531440162
169,EFX,233.9199981689453,0.9464136925856799,0.5720081135902637,1.3148935289901127,0.8620689655172414,0.3105495600307109,0.7383367139959433,-0.06327087527840325,0.22515212981744423,-0.08245078869994926,0.13590263691683568,0.5066937119675456
170,EQIX,730.489990234375,0.9165420488836924,0.5659229208924949,0.9131289210469633,0.7139959432048681,0.014710328463916733,0.2129817444219067,-0.1100485079357525,0.1440162271805274,-0.04317246898375604,0.23732251521298176,0.3748478701825557
171,EQR,89.22000122070312,0.41619049556671617,0.3002028397565923,0.27621222353131714,0.29411764705882354,0.4434557391751872,0.8884381338742393,0.06340881523325437,0.5760649087221096,0.06176368578842517,0.6064908722109533,0.5330628803245436
